t,x,y,z
14.878545,0.024124,-0.026505,-0.991592
14.888210,0.023849,-0.026382,-0.991714
14.888299,0.023651,-0.026276,-0.991898
14.888328,0.023514,-0.026215,-0.992126
14.888355,0.023468,-0.026184,-0.992401
14.888379,0.023483,-0.026199,-0.992706
14.888403,0.023575,-0.026245,-0.993027
14.888427,0.023727,-0.026321,-0.993332
14.888450,0.023880,-0.026428,-0.993607
14.900220,0.024033,-0.026581,-0.993820
14.900362,0.024139,-0.026779,-0.993912
14.900398,0.024170,-0.027008,-0.993912
14.900431,0.024170,-0.027283,-0.993790
14.900589,0.024139,-0.027588,-0.993561
14.900633,0.024094,-0.027893,-0.993271
14.900665,0.024078,-0.028183,-0.992966
14.900703,0.024109,-0.028427,-0.992706
14.908229,0.024155,-0.028595,-0.992462
14.908399,0.024246,-0.028702,-0.992249
14.908440,0.024353,-0.028732,-0.992065
14.908470,0.024475,-0.028717,-0.991882
14.908494,0.024628,-0.028656,-0.991684
14.908518,0.024811,-0.028580,-0.991470
14.908541,0.025009,-0.028503,-0.991226
14.908565,0.025223,-0.028473,-0.991013
14.918262,0.025452,-0.028458,-0.990845
14.918373,0.025665,-0.028473,-0.990768
14.918402,0.025818,-0.028519,-0.990814
14.918428,0.025894,-0.028595,-0.990967
14.918453,0.025864,-0.028702,-0.991226
14.918479,0.025742,-0.028839,-0.991562
14.918503,0.025497,-0.028992,-0.991928
14.918526,0.025177,-0.029175,-0.992325
14.928230,0.024796,-0.029343,-0.992706
14.928350,0.024368,-0.029465,-0.993057
14.928379,0.023972,-0.029495,-0.993393
14.928404,0.023621,-0.029434,-0.993713
14.928436,0.023346,-0.029266,-0.993988
14.928463,0.023148,-0.028961,-0.994232
14.928488,0.023056,-0.028534,-0.994400
14.928514,0.023010,-0.028030,-0.994507
14.938181,0.023041,-0.027496,-0.994537
14.938304,0.023148,-0.026962,-0.994522
14.938334,0.023331,-0.026474,-0.994461
14.938359,0.023590,-0.026077,-0.994385
14.938383,0.023926,-0.025787,-0.994324
14.938409,0.024307,-0.025665,-0.994247
14.938438,0.024719,-0.025711,-0.994202
14.938466,0.025085,-0.025864,-0.994171
14.948211,0.025391,-0.026108,-0.994141
14.948997,0.025620,-0.026382,-0.994156
14.949042,0.025787,-0.026657,-0.994202
14.949082,0.025848,-0.026901,-0.994263
14.949119,0.025833,-0.027115,-0.994385
14.949157,0.025757,-0.027283,-0.994537
14.949195,0.025635,-0.027390,-0.994766
14.949233,0.025497,-0.027405,-0.995041
14.958224,0.025391,-0.027328,-0.995377
14.958866,0.025284,-0.027115,-0.995743
14.958929,0.025208,-0.026810,-0.996109
14.958970,0.025131,-0.026398,-0.996429
14.959008,0.025055,-0.025925,-0.996658
14.959049,0.024963,-0.025421,-0.996811
14.959087,0.024841,-0.024963,-0.996857
14.959284,0.024689,-0.024567,-0.996841
14.968175,0.024536,-0.024277,-0.996765
14.968296,0.024384,-0.024078,-0.996674
14.968326,0.024246,-0.023987,-0.996567
14.968350,0.024109,-0.023956,-0.996460
14.968374,0.023987,-0.023987,-0.996338
14.968397,0.023880,-0.024063,-0.996231
14.968430,0.023804,-0.024200,-0.996109
14.968456,0.023727,-0.024399,-0.995987
14.978180,0.023697,-0.024658,-0.995911
14.978311,0.023697,-0.024963,-0.995865
14.978340,0.023758,-0.025284,-0.995880
14.978374,0.023865,-0.025635,-0.995941
14.978401,0.024033,-0.025940,-0.996017
14.978425,0.024216,-0.026199,-0.996094
14.978448,0.024399,-0.026352,-0.996140
14.978471,0.024567,-0.026413,-0.996170
14.988122,0.024719,-0.026367,-0.996155
14.988187,0.024841,-0.026215,-0.996124
14.988216,0.024948,-0.026016,-0.996033
14.988242,0.025040,-0.025818,-0.995895
14.988266,0.025116,-0.025665,-0.995728
14.988301,0.025177,-0.025558,-0.995499
14.988325,0.025192,-0.025543,-0.995239
14.988348,0.025177,-0.025604,-0.994949
14.998139,0.025101,-0.025726,-0.994675
14.998218,0.024963,-0.025909,-0.994415
14.998246,0.024796,-0.026123,-0.994202
14.998270,0.024597,-0.026352,-0.994049
14.998294,0.024399,-0.026611,-0.993942
14.998326,0.024200,-0.026886,-0.993866
14.998352,0.024033,-0.027176,-0.993835
14.998376,0.023926,-0.027481,-0.993820
15.008177,0.023895,-0.027771,-0.993851
15.008319,0.023926,-0.028061,-0.993896
15.008374,0.024048,-0.028275,-0.993958
15.008415,0.024200,-0.028412,-0.994003
15.008454,0.024384,-0.028442,-0.994049
15.008492,0.024567,-0.028366,-0.994080
15.008587,0.024734,-0.028198,-0.994064
15.008627,0.024857,-0.028000,-0.993988
15.018951,0.024933,-0.027817,-0.993835
15.019211,0.024933,-0.027679,-0.993607
15.019249,0.024887,-0.027588,-0.993347
15.019275,0.024796,-0.027527,-0.993057
15.019302,0.024689,-0.027466,-0.992783
15.019328,0.024582,-0.027390,-0.992569
15.019354,0.024445,-0.027283,-0.992416
15.019380,0.024323,-0.027176,-0.992325
15.028118,0.024200,-0.027100,-0.992294
15.028238,0.024063,-0.027069,-0.992279
15.028266,0.023941,-0.027115,-0.992294
15.028299,0.023849,-0.027222,-0.992325
15.028325,0.023758,-0.027374,-0.992355
15.028349,0.023712,-0.027588,-0.992416
15.028381,0.023666,-0.027817,-0.992538
15.028407,0.023651,-0.028030,-0.992752
15.038116,0.023651,-0.028214,-0.993027
15.038217,0.023666,-0.028336,-0.993347
15.038245,0.023712,-0.028412,-0.993683
15.038271,0.023773,-0.028427,-0.994003
15.038295,0.023849,-0.028427,-0.994293
15.038320,0.023956,-0.028412,-0.994507
15.038344,0.024078,-0.028366,-0.994629
15.038369,0.024216,-0.028259,-0.994720
15.048114,0.024384,-0.028122,-0.994781
15.048241,0.024582,-0.027954,-0.994827
15.048278,0.024811,-0.027725,-0.994888
15.048319,0.025009,-0.027466,-0.994949
15.048351,0.025192,-0.027206,-0.994995
15.049066,0.025299,-0.026962,-0.994995
15.049103,0.025314,-0.026718,-0.994934
15.049131,0.025238,-0.026505,-0.994797
15.058278,0.025070,-0.026337,-0.994583
15.058398,0.024796,-0.026215,-0.994308
15.058426,0.024429,-0.026138,-0.993988
15.058450,0.024017,-0.026123,-0.993622
15.058476,0.023605,-0.026138,-0.993240
15.058501,0.023254,-0.026169,-0.992874
15.058525,0.023026,-0.026215,-0.992554
15.058549,0.022919,-0.026291,-0.992325
15.068588,0.022934,-0.026367,-0.992203
15.068712,0.023071,-0.026474,-0.992203
15.068966,0.023300,-0.026611,-0.992310
15.069381,0.023605,-0.026764,-0.992493
15.069407,0.023956,-0.026917,-0.992737
15.069434,0.024338,-0.027023,-0.993027
15.069459,0.024734,-0.027054,-0.993317
15.069484,0.025116,-0.026993,-0.993607
15.078095,0.025452,-0.026794,-0.993759
15.078233,0.025711,-0.026505,-0.992569
15.078263,0.025894,-0.026489,-0.985672
15.078288,0.025925,-0.028091,-0.966095
15.078312,0.025528,-0.033585,-0.928452
15.078337,0.024445,-0.045456,-0.870895
15.078362,0.022736,-0.065033,-0.795303
15.078386,0.020691,-0.091660,-0.709076
15.088074,0.018951,-0.122131,-0.624680
15.088166,0.018524,-0.151123,-0.555679
15.088193,0.020584,-0.172241,-0.514359
15.088218,0.026123,-0.179459,-0.510223
15.088242,0.035782,-0.168427,-0.547913
15.088266,0.049622,-0.137680,-0.625687
15.088289,0.066895,-0.089325,-0.735870
15.088313,0.086014,-0.028976,-0.866898
15.098066,0.104736,0.035385,-1.004913
15.098316,0.120605,0.094955,-1.135605
15.098868,0.131210,0.141678,-1.246902
15.098921,0.134583,0.169800,-1.331161
15.098954,0.129547,0.176788,-1.385620
15.098987,0.115921,0.163574,-1.411880
15.099018,0.094574,0.134155,-1.415237
15.099047,0.067337,0.094604,-1.403351
15.108053,0.036606,0.051743,-1.384247
15.108187,0.004959,0.011887,-1.364670
15.108222,-0.025284,-0.020279,-1.349182
15.108265,-0.052475,-0.042297,-1.339661
15.108782,-0.075668,-0.054031,-1.335236
15.108829,-0.094681,-0.057205,-1.332870
15.108856,-0.109802,-0.054626,-1.328445
15.108884,-0.121506,-0.049255,-1.317902
15.118058,-0.130188,-0.043472,-1.298157
15.118188,-0.135880,-0.038589,-1.267700
15.118225,-0.138229,-0.034836,-1.226974
15.118251,-0.136627,-0.031601,-1.178070
15.118276,-0.130310,-0.027924,-1.124222
15.118307,-0.118759,-0.022919,-1.069244
15.118333,-0.101761,-0.016113,-1.016815
15.118359,-0.079620,-0.007782,-0.969833
15.128037,-0.053223,0.001068,-0.930206
15.128154,-0.023880,0.008896,-0.898605
15.128190,0.006744,0.013916,-0.874619
15.128222,0.037018,0.014618,-0.857025
15.128254,0.065399,0.010025,-0.844284
15.128282,0.090652,-0.000046,-0.835007
15.128310,0.111877,-0.014969,-0.828049
15.128348,0.128647,-0.033401,-0.822739
15.138024,0.140823,-0.053574,-0.818924
15.138124,0.148514,-0.073563,-0.816910
15.138152,0.152008,-0.091492,-0.817276
15.138179,0.151672,-0.105865,-0.820557
15.138204,0.147934,-0.115616,-0.827103
15.138227,0.141174,-0.120255,-0.836990
15.138251,0.131790,-0.119827,-0.849976
15.138274,0.120102,-0.114853,-0.865402
15.148847,0.106445,-0.106201,-0.882309
15.149032,0.091095,-0.094925,-0.899567
15.149080,0.074387,-0.082092,-0.916077
15.149118,0.056702,-0.068649,-0.930893
15.150051,0.038483,-0.055344,-0.943253
15.150172,0.020294,-0.042618,-0.952759
15.150201,0.002731,-0.030731,-0.959335
15.150226,-0.013519,-0.019745,-0.963257
15.158075,-0.027802,-0.009628,-0.965012
15.158199,-0.039520,-0.000381,-0.965256
15.158229,-0.048157,0.007950,-0.964706
15.158254,-0.053360,0.015182,-0.964111
15.158278,-0.054932,0.021057,-0.964157
15.158303,-0.052826,0.025208,-0.965393
15.158329,-0.047241,0.027313,-0.968201
15.158355,-0.038452,0.027145,-0.972809
15.168316,-0.026962,0.024612,-0.979294
15.168447,-0.013367,0.019821,-0.987534
15.168477,0.001572,0.013062,-0.997253
15.168502,0.017090,0.004761,-1.008026
15.168527,0.032318,-0.004562,-1.019333
15.168552,0.046448,-0.014389,-1.030579
15.168578,0.058731,-0.024216,-1.041107
15.168602,0.068573,-0.033585,-1.050308
15.177968,0.075470,-0.042145,-1.057648
15.178100,0.079147,-0.049622,-1.062714
15.178130,0.079514,-0.055801,-1.065308
15.178159,0.076691,-0.060547,-1.065353
15.178183,0.070984,-0.063736,-1.062912
15.178206,0.062851,-0.065353,-1.058182
15.178230,0.052902,-0.065323,-1.051498
15.178264,0.041824,-0.063675,-1.043259
15.187966,0.030350,-0.060379,-1.033875
15.188075,0.019165,-0.055542,-1.023727
15.188110,0.008865,-0.049316,-1.013214
15.188144,0.000015,-0.041931,-1.002655
15.188175,-0.007019,-0.033752,-0.992325
15.188204,-0.012009,-0.025208,-0.982468
15.188232,-0.014816,-0.016785,-0.973282
15.188260,-0.015427,-0.008987,-0.964981
15.197963,-0.013931,-0.002258,-0.957733
15.198088,-0.010498,0.002960,-0.951767
15.198119,-0.005386,0.006454,-0.947235
15.198147,0.001068,0.008087,-0.944275
15.198171,0.008560,0.007858,-0.942963
15.198197,0.016693,0.005920,-0.943314
15.198221,0.025055,0.002472,-0.945221
15.198245,0.033249,-0.002228,-0.948502
15.208088,0.040863,-0.007904,-0.952881
15.208270,0.047501,-0.014267,-0.958038
15.208335,0.052856,-0.021027,-0.963608
15.208389,0.056702,-0.027878,-0.969269
15.208443,0.058868,-0.034546,-0.974762
15.208495,0.059326,-0.040726,-0.979904
15.208547,0.058121,-0.046112,-0.984604
15.208597,0.055405,-0.050491,-0.988815
15.217961,0.051346,-0.053604,-0.992554
15.218102,0.046204,-0.055328,-0.995850
15.218136,0.040283,-0.055603,-0.998795
15.218166,0.033890,-0.054398,-1.001465
15.218192,0.027359,-0.051819,-1.003937
15.218219,0.021042,-0.048019,-1.006287
15.218243,0.015259,-0.043259,-1.008499
15.218267,0.010254,-0.037766,-1.010590
15.227967,0.006256,-0.031876,-1.012497
15.228106,0.003372,-0.025879,-1.014175
15.228136,0.001694,-0.020096,-1.015594
15.228163,0.001190,-0.014847,-1.016693
15.228197,0.001755,-0.010391,-1.017426
15.228224,0.003281,-0.006927,-1.017761
15.228247,0.005585,-0.004593,-1.017715
15.228273,0.008469,-0.003403,-1.017334
15.237907,0.011765,-0.003372,-1.016678
15.238019,0.015259,-0.004395,-1.015854
15.238045,0.018784,-0.006363,-1.014908
15.238070,0.022156,-0.009125,-1.013885
15.238093,0.025253,-0.012543,-1.012772
15.238117,0.027954,-0.016418,-1.011551
15.238140,0.030151,-0.020584,-1.010223
15.238163,0.031845,-0.024826,-1.008743
15.247911,0.033020,-0.028961,-1.007065
15.248041,0.033676,-0.032806,-1.005142
15.248087,0.033875,-0.036179,-1.002960
15.248126,0.033676,-0.038940,-1.000549
15.248166,0.033112,-0.040939,-0.997971
15.248202,0.032272,-0.042099,-0.995285
15.248238,0.031204,-0.042343,-0.992584
15.248277,0.029984,-0.041672,-0.989929
15.257883,0.028671,-0.040146,-0.987396
15.258016,0.027328,-0.037888,-0.985001
15.258053,0.026001,-0.035049,-0.982758
15.258084,0.024780,-0.031830,-0.980682
15.258115,0.023712,-0.028473,-0.978806
15.258145,0.022873,-0.025208,-0.977142
15.258219,0.022293,-0.022217,-0.975723
15.258250,0.022003,-0.019684,-0.974579
15.270079,0.021988,-0.017685,-0.973770
15.270345,0.022247,-0.016281,-0.973328
15.270390,0.022705,-0.015503,-0.973297
15.270418,0.023346,-0.015305,-0.973679
15.270446,0.024109,-0.015686,-0.974487
15.270469,0.024963,-0.016571,-0.975723
15.270579,0.025833,-0.017899,-0.977341
15.270630,0.026688,-0.019592,-0.979279
15.277946,0.027451,-0.021545,-0.981476
15.278080,0.028076,-0.023682,-0.983856
15.278115,0.028519,-0.025925,-0.986343
15.278147,0.028732,-0.028168,-0.988831
15.278172,0.028717,-0.030319,-0.991226
15.278196,0.028442,-0.032303,-0.993454
15.278220,0.027954,-0.033997,-0.995453
15.278245,0.027283,-0.035324,-0.997192
15.287860,0.026489,-0.036240,-0.998703
15.287936,0.025620,-0.036697,-0.999985
15.287952,0.024704,-0.036682,-1.001068
15.287964,0.023819,-0.036194,-1.001953
15.287975,0.022995,-0.035248,-1.002640
15.287985,0.022324,-0.033905,-1.003113
15.287995,0.021805,-0.032242,-1.003387
15.288005,0.021469,-0.030350,-1.003418
15.297867,0.021317,-0.028381,-1.003189
15.297976,0.021301,-0.026459,-1.002701
15.298006,0.021423,-0.024658,-1.001984
15.298032,0.021667,-0.023117,-1.001068
15.298056,0.021973,-0.021866,-0.999969
15.298081,0.022354,-0.020966,-0.998779
15.298106,0.022812,-0.020386,-0.997528
15.298132,0.023300,-0.020157,-0.996292
15.307859,0.023834,-0.020233,-0.995087
15.307996,0.024353,-0.020645,-0.993942
15.308040,0.024826,-0.021332,-0.992859
15.308072,0.025223,-0.022278,-0.991837
15.308148,0.025513,-0.023483,-0.990891
15.308181,0.025696,-0.024902,-0.989990
15.308212,0.025772,-0.026443,-0.989166
15.308240,0.025742,-0.028030,-0.988419
15.319165,0.025650,-0.029572,-0.987732
15.319563,0.025543,-0.030945,-0.987122
15.319604,0.025421,-0.032043,-0.986633
15.319636,0.025330,-0.032791,-0.986282
15.319666,0.025238,-0.033157,-0.986130
15.319695,0.025162,-0.033127,-0.986191
15.319723,0.025070,-0.032745,-0.986465
15.319751,0.025009,-0.032043,-0.986954
15.327851,0.024918,-0.031113,-0.987610
15.327959,0.024811,-0.030014,-0.988419
15.327989,0.024673,-0.028824,-0.989334
15.328016,0.024490,-0.027573,-0.990341
15.328043,0.024307,-0.026321,-0.991440
15.328067,0.024124,-0.025070,-0.992584
15.328090,0.023956,-0.023880,-0.993759
15.328114,0.023849,-0.022797,-0.994904
15.337792,0.023788,-0.021896,-0.995987
15.337901,0.023788,-0.021210,-0.997009
15.337945,0.023880,-0.020782,-0.997940
15.337978,0.024002,-0.020645,-0.998779
15.338009,0.024155,-0.020767,-0.999527
15.338041,0.024307,-0.021149,-1.000183
15.338071,0.024429,-0.021713,-1.000732
15.338100,0.024536,-0.022430,-1.001160
15.348082,0.024597,-0.023239,-1.001465
15.348247,0.024612,-0.024109,-1.001633
15.348285,0.024597,-0.024994,-1.001648
15.348318,0.024536,-0.025833,-1.001556
15.348348,0.024460,-0.026611,-1.001328
15.348380,0.024384,-0.027283,-1.001022
15.348408,0.024338,-0.027847,-1.000626
15.348437,0.024323,-0.028275,-1.000214
15.357796,0.024323,-0.028564,-0.999802
15.357940,0.024323,-0.028687,-0.999390
15.357986,0.024307,-0.028687,-0.998978
15.358026,0.024246,-0.028580,-0.998581
15.358064,0.024155,-0.028381,-0.998169
15.358102,0.024017,-0.028107,-0.997803
15.358141,0.023865,-0.027786,-0.997482
15.358178,0.023727,-0.027451,-0.997177
15.367779,0.023651,-0.027084,-0.996902
15.367920,0.023666,-0.026733,-0.996597
15.367950,0.023773,-0.026367,-0.996262
15.367975,0.023956,-0.026016,-0.995834
15.368008,0.024200,-0.025681,-0.995361
15.368035,0.024475,-0.025406,-0.994812
15.368060,0.024750,-0.025223,-0.994232
15.368083,0.024963,-0.025131,-0.993607
15.377767,0.025116,-0.025131,-0.992966
15.377896,0.025177,-0.025223,-0.992340
15.377932,0.025192,-0.025391,-0.991730
15.377964,0.025146,-0.025604,-0.991165
15.377995,0.025116,-0.025864,-0.990723
15.378024,0.025085,-0.026169,-0.990402
15.378055,0.025101,-0.026520,-0.990234
15.378088,0.025146,-0.026901,-0.990189
15.387767,0.025192,-0.027283,-0.990250
15.387883,0.025238,-0.027649,-0.990372
15.387912,0.025253,-0.027969,-0.990540
15.387937,0.025192,-0.028214,-0.990768
15.388010,0.025085,-0.028366,-0.991013
15.388034,0.024963,-0.028381,-0.991318
15.388058,0.024811,-0.028290,-0.991669
15.388082,0.024689,-0.028076,-0.992081
15.397777,0.024567,-0.027740,-0.992538
15.397843,0.024460,-0.027328,-0.993011
15.397859,0.024323,-0.026901,-0.993515
15.397872,0.024170,-0.026474,-0.994003
15.397942,0.023987,-0.026093,-0.994446
15.397958,0.023788,-0.025803,-0.994812
15.397970,0.023575,-0.025620,-0.995071
15.397980,0.023361,-0.025543,-0.995224
15.407749,0.023148,-0.025589,-0.995255
15.407846,0.022980,-0.025742,-0.995148
15.407862,0.022888,-0.025955,-0.994965
15.407874,0.022858,-0.026230,-0.994705
15.407885,0.022919,-0.026505,-0.994370
15.407895,0.023041,-0.026794,-0.993973
15.407905,0.023224,-0.027054,-0.993530
15.407915,0.023468,-0.027298,-0.993088
15.417769,0.023743,-0.027527,-0.992645
15.417841,0.024078,-0.027756,-0.992218
15.417890,0.024460,-0.027954,-0.991852
15.418028,0.024857,-0.028137,-0.991531
15.418048,0.025284,-0.028275,-0.991287
15.418059,0.025665,-0.028381,-0.991058
15.418073,0.026031,-0.028412,-0.990875
15.418083,0.026337,-0.028397,-0.990692
15.427724,0.026535,-0.028351,-0.990540
15.427807,0.026627,-0.028259,-0.990448
15.427821,0.026627,-0.028152,-0.990417
15.427832,0.026535,-0.028030,-0.990479
15.427842,0.026367,-0.027908,-0.990585
15.427853,0.026184,-0.027786,-0.990753
15.427862,0.025986,-0.027710,-0.990936
15.427872,0.025757,-0.027634,-0.991119
15.437740,0.025513,-0.027603,-0.991302
15.437827,0.025223,-0.027603,-0.991486
15.437842,0.024902,-0.027618,-0.991638
15.437855,0.024582,-0.027664,-0.991760
15.437866,0.024261,-0.027740,-0.991852
15.437876,0.023987,-0.027817,-0.991959
15.437886,0.023758,-0.027893,-0.992065
15.437895,0.023590,-0.027954,-0.992233
15.447735,0.023499,-0.028000,-0.992432
15.447808,0.023468,-0.028015,-0.992676
15.447823,0.023514,-0.027985,-0.992966
15.447835,0.023621,-0.027939,-0.993286
15.447846,0.023773,-0.027847,-0.993668
15.447855,0.023972,-0.027740,-0.994095
15.447984,0.024216,-0.027603,-0.994537
15.448002,0.024490,-0.027466,-0.995026
15.457707,0.024750,-0.027344,-0.995529
15.457798,0.024979,-0.027237,-0.996063
15.457814,0.025131,-0.027130,-0.996613
15.457827,0.025223,-0.027039,-0.997116
15.457838,0.025253,-0.026932,-0.997574
15.457848,0.025238,-0.026825,-0.997971
15.457857,0.025192,-0.026672,-0.998291
15.457867,0.025116,-0.026505,-0.998505
15.467707,0.025024,-0.026306,-0.998596
15.467776,0.024902,-0.026093,-0.998596
15.467790,0.024765,-0.025894,-0.998520
15.467802,0.024658,-0.025696,-0.998428
15.467813,0.024551,-0.025482,-0.998322
15.467822,0.024445,-0.025269,-0.998184
15.467839,0.024307,-0.025070,-0.998032
15.467849,0.024139,-0.024902,-0.997833
15.477700,0.023956,-0.024780,-0.997589
15.477826,0.023773,-0.024734,-0.997314
15.477849,0.023621,-0.024765,-0.996994
15.477862,0.023544,-0.024872,-0.996689
15.477872,0.023575,-0.025101,-0.996368
15.477882,0.023697,-0.025436,-0.996033
15.477892,0.023895,-0.025848,-0.995667
15.477901,0.024124,-0.026291,-0.995285
15.487653,0.024353,-0.026718,-0.994858
15.487759,0.024551,-0.027100,-0.994431
15.487775,0.024704,-0.027405,-0.994034
15.487787,0.024811,-0.027634,-0.993698
15.487802,0.024887,-0.027771,-0.993484
15.487812,0.024948,-0.027847,-0.993378
15.487822,0.024994,-0.027847,-0.993408
15.487833,0.024994,-0.027786,-0.993561
15.497652,0.024994,-0.027679,-0.993774
15.497729,0.024979,-0.027527,-0.993988
15.497746,0.024963,-0.027374,-0.994156
15.497758,0.024933,-0.027191,-0.994217
15.497769,0.024918,-0.026993,-0.994186
15.497779,0.024918,-0.026794,-0.994049
15.497788,0.024902,-0.026642,-0.993866
15.497798,0.024902,-0.026505,-0.993683
15.507625,0.024933,-0.026428,-0.993515
15.507685,0.025009,-0.026352,-0.993423
15.507698,0.025116,-0.026291,-0.993408
15.507709,0.025238,-0.026199,-0.993484
15.507720,0.025360,-0.026093,-0.993637
15.507731,0.025452,-0.025970,-0.993835
15.507760,0.025497,-0.025864,-0.994049
15.507770,0.025467,-0.025772,-0.994232
15.517681,0.025360,-0.025711,-0.994339
15.517755,0.025192,-0.025696,-0.994354
15.517770,0.024963,-0.025726,-0.994278
15.517782,0.024719,-0.025833,-0.994141
15.517792,0.024445,-0.025986,-0.993942
15.517802,0.024200,-0.026169,-0.993729
15.517813,0.023972,-0.026398,-0.993515
15.517823,0.023773,-0.026657,-0.993317
15.527650,0.023590,-0.026947,-0.993118
15.527715,0.023468,-0.027252,-0.992920
15.527730,0.023407,-0.027557,-0.992722
15.527741,0.023392,-0.027847,-0.992508
15.527752,0.023407,-0.028122,-0.992264
15.527762,0.023468,-0.028351,-0.991989
15.527771,0.023560,-0.028503,-0.991714
15.527781,0.023712,-0.028534,-0.991440
15.537616,0.023911,-0.028442,-0.991196
15.537686,0.024170,-0.028229,-0.991013
15.537701,0.024490,-0.027908,-0.990875
15.537713,0.024841,-0.027512,-0.990799
15.537724,0.025192,-0.027054,-0.990738
15.537735,0.025528,-0.026566,-0.990692
15.537745,0.025787,-0.026093,-0.990631
15.537755,0.025970,-0.025543,-0.990402
15.547620,0.026108,-0.024719,-0.988449
15.547702,0.026398,-0.023376,-0.980164
15.547718,0.027161,-0.021942,-0.958862
15.547730,0.028503,-0.022049,-0.919586
15.547743,0.029968,-0.026260,-0.860901
15.547753,0.030685,-0.037079,-0.785187
15.547762,0.029861,-0.055862,-0.699127
15.547772,0.027069,-0.081955,-0.613892
15.557615,0.022430,-0.112305,-0.543640
15.557676,0.017014,-0.141449,-0.501984
15.557690,0.012955,-0.162247,-0.498581
15.557700,0.012924,-0.167953,-0.537796
15.557711,0.019363,-0.154419,-0.618057
15.557721,0.033569,-0.121460,-0.731079
15.557731,0.055298,-0.073074,-0.862961
15.557740,0.082535,-0.016510,-0.997269
15.567681,0.111755,0.039215,-1.118790
15.567742,0.138443,0.085281,-1.215942
15.567755,0.158066,0.114899,-1.282150
15.567766,0.166901,0.124573,-1.316483
15.567776,0.162720,0.114944,-1.323318
15.567786,0.145325,0.090485,-1.311081
15.567795,0.116440,0.058472,-1.290466
15.567804,0.079346,0.027145,-1.272339
15.577591,0.038147,0.003830,-1.265411
15.577722,-0.002930,-0.006668,-1.274368
15.577811,-0.040436,-0.003067,-1.299149
15.577827,-0.072128,0.012451,-1.335403
15.577840,-0.097275,0.034958,-1.375702
15.577852,-0.116348,0.058121,-1.411087
15.577862,-0.130692,0.075684,-1.432892
15.577876,-0.141800,0.082764,-1.434479
15.587542,-0.150772,0.076721,-1.412354
15.587622,-0.157898,0.057571,-1.366684
15.587637,-0.162491,0.027863,-1.301132
15.587649,-0.163223,-0.008026,-1.222061
15.587660,-0.158463,-0.044830,-1.137436
15.587670,-0.146820,-0.077591,-1.055481
15.587680,-0.127609,-0.102570,-0.983154
15.587690,-0.101089,-0.117920,-0.925125
15.597540,-0.068512,-0.123657,-0.883392
15.597613,-0.031830,-0.121429,-0.857544
15.597627,0.006561,-0.113770,-0.845352
15.597640,0.044327,-0.103455,-0.843414
15.597651,0.079422,-0.092911,-0.847794
15.597661,0.110291,-0.083832,-0.854935
15.597670,0.135941,-0.077087,-0.862167
15.597679,0.155899,-0.072693,-0.867996
15.607500,0.170120,-0.070007,-0.871918
15.607558,0.178833,-0.068024,-0.874298
15.607573,0.182388,-0.065765,-0.876022
15.607584,0.181168,-0.062500,-0.878220
15.607595,0.175537,-0.057907,-0.881760
15.607604,0.165833,-0.052170,-0.886993
15.607614,0.152405,-0.045837,-0.893814
15.607624,0.135605,-0.039703,-0.901703
15.617547,0.115860,-0.034607,-0.909897
15.617637,0.093704,-0.031204,-0.917450
15.617655,0.069809,-0.029846,-0.923431
15.617669,0.044937,-0.030457,-0.927155
15.617680,0.019974,-0.032623,-0.928375
15.617690,-0.004135,-0.035583,-0.927307
15.617700,-0.026428,-0.038437,-0.924469
15.617710,-0.045990,-0.040283,-0.920685
15.627531,-0.061981,-0.040359,-0.916992
15.627604,-0.073715,-0.038284,-0.914459
15.627620,-0.080688,-0.033951,-0.914124
15.627632,-0.082626,-0.027679,-0.916656
15.627643,-0.079544,-0.020081,-0.922501
15.627655,-0.071655,-0.011963,-0.931717
15.627666,-0.059464,-0.004211,-0.944077
15.627676,-0.043655,0.002396,-0.959045
15.637505,-0.025162,0.007233,-0.975815
15.637631,-0.005035,0.009888,-0.993454
15.637664,0.015610,0.010193,-1.011032
15.637691,0.035660,0.008194,-1.027603
15.637722,0.054062,0.004135,-1.042236
15.637751,0.069916,-0.001587,-1.054153
15.637780,0.082520,-0.008545,-1.062744
15.637809,0.091370,-0.016205,-1.067719
15.647535,0.096207,-0.024094,-1.069000
15.648105,0.097015,-0.031754,-1.066742
15.648172,0.093994,-0.038788,-1.061264
15.648204,0.087570,-0.044861,-1.053070
15.648273,0.078308,-0.049667,-1.042831
15.648307,0.066925,-0.052963,-1.031219
15.648332,0.054199,-0.054535,-1.018967
15.648356,0.040924,-0.054276,-1.006699
15.657872,0.027847,-0.052185,-0.994980
15.658085,0.015640,-0.048355,-0.984268
15.658133,0.004868,-0.043030,-0.974854
15.658173,-0.004089,-0.036575,-0.966888
15.658223,-0.011032,-0.029434,-0.960403
15.658315,-0.015808,-0.022141,-0.955399
15.658355,-0.018433,-0.015244,-0.951813
15.658393,-0.019012,-0.009247,-0.949570
15.667456,-0.017670,-0.004623,-0.948593
15.667631,-0.014648,-0.001678,-0.948853
15.667809,-0.010132,-0.000580,-0.950302
15.667851,-0.004379,-0.001297,-0.952927
15.667880,0.002365,-0.003662,-0.956619
15.667948,0.009796,-0.007370,-0.961243
15.667974,0.017609,-0.012085,-0.966568
15.668006,0.025436,-0.017334,-0.972351
15.677452,0.032959,-0.022736,-0.978271
15.677579,0.039825,-0.027893,-0.984039
