t,x,y,z
0.786021,0.022552,-0.028366,-0.993866
0.795928,0.022903,-0.028595,-0.994583
0.795968,0.023178,-0.028702,-0.995193
0.795980,0.023346,-0.028687,-0.995667
0.795991,0.023438,-0.028610,-0.996002
0.796003,0.023407,-0.028503,-0.996155
0.796013,0.023285,-0.028412,-0.996155
0.796022,0.023056,-0.028351,-0.996002
0.796032,0.022766,-0.028305,-0.995712
0.805976,0.022461,-0.028290,-0.995331
0.806015,0.022156,-0.028275,-0.994934
0.806028,0.021912,-0.028229,-0.994537
0.806039,0.021713,-0.028122,-0.994217
0.806049,0.021606,-0.027939,-0.994003
0.806058,0.021576,-0.027649,-0.993912
0.806068,0.021622,-0.027298,-0.993942
0.806077,0.021698,-0.026901,-0.994080
0.815927,0.021820,-0.026505,-0.994308
0.815966,0.021957,-0.026138,-0.994583
0.815979,0.022095,-0.025848,-0.994888
0.815990,0.022217,-0.025650,-0.995178
0.816000,0.022308,-0.025574,-0.995422
0.816009,0.022385,-0.025620,-0.995575
0.816019,0.022400,-0.025772,-0.995636
0.816028,0.022400,-0.026001,-0.995621
0.825943,0.022354,-0.026306,-0.995499
0.825973,0.022293,-0.026657,-0.995316
0.825988,0.022232,-0.027023,-0.995056
0.826000,0.022141,-0.027390,-0.994736
0.826010,0.022049,-0.027740,-0.994400
0.826019,0.021957,-0.028061,-0.994019
0.826029,0.021881,-0.028320,-0.993622
0.826038,0.021820,-0.028519,-0.993210
0.835865,0.021759,-0.028610,-0.992813
0.835902,0.021729,-0.028610,-0.992432
0.835917,0.021713,-0.028473,-0.992111
0.835929,0.021729,-0.028244,-0.991852
0.835939,0.021774,-0.027939,-0.991684
0.835948,0.021851,-0.027573,-0.991623
0.835957,0.021973,-0.027191,-0.991653
0.835966,0.022125,-0.026825,-0.991760
0.845870,0.022324,-0.026459,-0.991959
0.846012,0.022552,-0.026123,-0.992233
0.846067,0.022827,-0.025818,-0.992554
0.846099,0.023102,-0.025528,-0.992905
0.846126,0.023361,-0.025253,-0.993256
0.846154,0.023529,-0.024994,-0.993561
0.846177,0.023621,-0.024765,-0.993805
0.846200,0.023621,-0.024551,-0.993958
0.855802,0.023499,-0.024429,-0.994034
0.855904,0.023285,-0.024384,-0.994019
0.855932,0.023010,-0.024445,-0.993958
0.855963,0.022690,-0.024628,-0.993851
0.855988,0.022369,-0.024948,-0.993744
0.856012,0.022049,-0.025345,-0.993668
0.856038,0.021759,-0.025803,-0.993652
0.856061,0.021515,-0.026291,-0.993713
0.865846,0.021301,-0.026764,-0.993835
0.865990,0.021149,-0.027206,-0.994034
0.866029,0.021042,-0.027588,-0.994247
0.866067,0.021011,-0.027893,-0.994476
0.866098,0.021042,-0.028107,-0.994705
0.866128,0.021149,-0.028229,-0.994919
0.866158,0.021332,-0.028244,-0.995132
0.866186,0.021576,-0.028137,-0.995316
0.875904,0.021881,-0.027924,-0.995499
0.876415,0.022232,-0.027618,-0.995636
0.876473,0.022614,-0.027237,-0.995697
0.876514,0.022980,-0.026825,-0.995667
0.876566,0.023300,-0.026428,-0.995560
0.876606,0.023560,-0.026062,-0.995392
0.876643,0.023743,-0.025757,-0.995209
0.876680,0.023880,-0.025497,-0.995026
0.885914,0.023987,-0.025314,-0.994873
0.886107,0.024078,-0.025192,-0.994751
0.886469,0.024124,-0.025131,-0.994675
0.886508,0.024124,-0.025146,-0.994614
0.886533,0.024033,-0.025208,-0.994537
0.886558,0.023849,-0.025314,-0.994415
0.886583,0.023590,-0.025482,-0.994217
0.886608,0.023270,-0.025711,-0.993927
0.895786,0.022949,-0.026001,-0.993530
0.895886,0.022629,-0.026337,-0.993088
0.895923,0.022385,-0.026657,-0.992630
0.896019,0.022217,-0.026962,-0.992249
0.896050,0.022110,-0.027206,-0.991959
0.896091,0.022064,-0.027359,-0.991791
0.896121,0.022064,-0.027435,-0.991745
0.896150,0.022079,-0.027451,-0.991821
0.905778,0.022141,-0.027420,-0.992004
0.905943,0.022247,-0.027344,-0.992249
0.905985,0.022415,-0.027252,-0.992554
0.906015,0.022629,-0.027130,-0.992874
0.906045,0.022873,-0.026993,-0.993225
0.906084,0.023117,-0.026871,-0.993546
0.906114,0.023331,-0.026764,-0.993835
0.906145,0.023499,-0.026688,-0.994019
0.915784,0.023590,-0.026642,-0.994080
0.915888,0.023560,-0.026642,-0.994003
0.915925,0.023438,-0.026703,-0.993805
0.915957,0.023224,-0.026840,-0.993515
0.915987,0.022919,-0.027054,-0.993179
0.916018,0.022583,-0.027328,-0.992874
0.916048,0.022263,-0.027634,-0.992661
0.916079,0.022018,-0.027924,-0.992554
0.926143,0.021896,-0.028183,-0.992599
0.926290,0.021896,-0.028381,-0.992783
0.926327,0.021988,-0.028503,-0.993073
0.926357,0.022156,-0.028549,-0.993423
0.926386,0.022339,-0.028503,-0.993835
0.926416,0.022522,-0.028351,-0.994247
0.926446,0.022675,-0.028152,-0.994629
0.926475,0.022827,-0.027939,-0.994980
0.936278,0.022964,-0.027710,-0.995270
0.936402,0.023087,-0.027481,-0.995514
0.936433,0.023209,-0.027267,-0.995682
0.936458,0.023331,-0.027069,-0.995804
0.936585,0.023438,-0.026871,-0.995850
0.936624,0.023514,-0.026672,-0.995834
0.936696,0.023529,-0.026489,-0.995773
0.936737,0.023453,-0.026321,-0.995651
0.945743,0.023270,-0.026199,-0.995499
0.945836,0.023010,-0.026154,-0.995331
0.945864,0.022675,-0.026169,-0.995132
0.945890,0.022308,-0.026276,-0.994919
0.945943,0.021912,-0.026428,-0.994659
0.945969,0.021530,-0.026657,-0.994400
0.945992,0.021179,-0.026917,-0.994125
0.946032,0.020905,-0.027222,-0.993820
0.955749,0.020737,-0.027557,-0.993515
0.955811,0.020691,-0.027924,-0.993240
0.955825,0.020767,-0.028320,-0.993011
0.955836,0.020920,-0.028702,-0.992859
0.955846,0.021133,-0.029022,-0.992767
0.955856,0.021378,-0.029236,-0.992798
0.955867,0.021667,-0.029312,-0.992935
0.955877,0.021957,-0.029221,-0.993164
0.965752,0.022263,-0.028976,-0.993469
0.965816,0.022537,-0.028580,-0.993774
0.965831,0.022766,-0.028061,-0.994080
0.965842,0.022949,-0.027435,-0.994339
0.965856,0.023041,-0.026794,-0.994522
0.965869,0.023071,-0.026169,-0.994614
0.965878,0.022995,-0.025635,-0.994629
0.965888,0.022827,-0.025208,-0.994598
0.975729,0.022583,-0.024887,-0.994507
0.975775,0.022278,-0.024689,-0.994415
0.975787,0.021942,-0.024597,-0.994324
0.975797,0.021622,-0.024612,-0.994232
0.975807,0.021332,-0.024719,-0.994125
0.975817,0.021133,-0.024918,-0.994019
0.975826,0.021027,-0.025208,-0.993942
0.975835,0.021027,-0.025574,-0.993927
0.985694,0.021103,-0.026016,-0.994003
0.985728,0.021286,-0.026489,-0.994141
0.985740,0.021530,-0.026962,-0.994339
0.985750,0.021805,-0.027405,-0.994568
0.985760,0.022095,-0.027756,-0.994781
0.985769,0.022354,-0.027985,-0.994949
0.985778,0.022583,-0.028076,-0.995026
0.985787,0.022751,-0.028015,-0.995041
0.995723,0.022842,-0.027847,-0.994980
0.995781,0.022873,-0.027634,-0.994888
0.995796,0.022842,-0.027451,-0.994797
0.995808,0.022751,-0.027328,-0.994736
0.995819,0.022598,-0.027252,-0.994675
0.995830,0.022415,-0.027252,-0.994629
0.995839,0.022232,-0.027283,-0.994614
0.995849,0.022064,-0.027344,-0.994598
1.005700,0.021957,-0.027374,-0.994583
1.005775,0.021896,-0.027390,-0.994568
1.005788,0.021896,-0.027390,-0.994522
1.005799,0.021896,-0.027390,-0.994446
1.005809,0.021912,-0.027374,-0.994339
1.005818,0.021942,-0.027374,-0.994232
1.005828,0.021988,-0.027344,-0.994141
1.005837,0.022064,-0.027313,-0.994064
1.015682,0.022217,-0.027237,-0.994034
1.015732,0.022415,-0.027115,-0.994034
1.015745,0.022659,-0.026947,-0.994049
1.015756,0.022903,-0.026733,-0.994064
1.015766,0.023132,-0.026474,-0.994080
1.015777,0.023300,-0.026199,-0.994125
1.015786,0.023376,-0.025909,-0.994186
1.015796,0.023392,-0.025665,-0.994232
1.025667,0.023331,-0.025497,-0.994278
1.025719,0.023270,-0.025406,-0.994308
1.025733,0.023209,-0.025421,-0.994324
1.025745,0.023178,-0.025497,-0.994278
1.025754,0.023148,-0.025650,-0.994202
1.025764,0.023132,-0.025864,-0.994034
1.025773,0.023102,-0.026093,-0.993820
1.025782,0.023041,-0.026352,-0.993561
1.035646,0.022964,-0.026611,-0.993286
1.035686,0.022903,-0.026886,-0.993011
1.035698,0.022873,-0.027145,-0.992798
1.035709,0.022888,-0.027374,-0.992676
1.035719,0.022964,-0.027588,-0.992645
1.035728,0.023132,-0.027740,-0.992767
1.035738,0.023361,-0.027817,-0.992981
1.035747,0.023651,-0.027817,-0.993301
1.045645,0.023941,-0.027725,-0.993668
1.045674,0.024170,-0.027542,-0.994019
1.045685,0.024307,-0.027298,-0.994308
1.045695,0.024292,-0.027023,-0.994522
1.045705,0.024139,-0.026749,-0.994629
1.045715,0.023834,-0.026505,-0.994659
1.045724,0.023422,-0.026306,-0.994598
1.045733,0.022919,-0.026169,-0.994492
1.055695,0.022369,-0.026093,-0.994324
1.055728,0.021835,-0.026047,-0.994125
1.055740,0.021347,-0.026077,-0.993896
1.055749,0.020935,-0.026184,-0.993668
1.055759,0.020630,-0.026382,-0.993454
1.055770,0.020432,-0.026672,-0.993240
1.055780,0.020370,-0.027023,-0.993057
1.055790,0.020462,-0.027405,-0.992935
1.065666,0.020706,-0.027756,-0.992889
1.065709,0.021072,-0.028046,-0.992966
1.065723,0.021576,-0.028214,-0.993179
1.065733,0.022141,-0.028259,-0.993484
1.065744,0.022720,-0.028183,-0.993851
1.065755,0.023285,-0.027985,-0.994202
1.065765,0.023773,-0.027710,-0.994476
1.065775,0.024139,-0.027405,-0.994629
1.075708,0.024384,-0.027115,-0.994629
1.075738,0.024475,-0.026825,-0.994476
1.075750,0.024399,-0.026550,-0.994232
1.075761,0.024200,-0.026306,-0.993942
1.075771,0.023880,-0.026123,-0.993622
1.075781,0.023468,-0.025986,-0.993301
1.075790,0.022995,-0.025909,-0.992996
1.075836,0.022476,-0.025909,-0.992737
1.085603,0.021957,-0.026031,-0.992493
1.085637,0.021484,-0.026260,-0.992279
1.085650,0.021072,-0.026611,-0.992096
1.085660,0.020737,-0.027023,-0.991943
1.085669,0.020523,-0.027481,-0.991821
1.085678,0.020432,-0.027924,-0.991791
1.085688,0.020477,-0.028290,-0.991837
1.085697,0.020645,-0.028549,-0.991989
1.095612,0.020935,-0.028625,-0.992249
1.095668,0.021301,-0.028549,-0.992599
1.095681,0.021713,-0.028336,-0.992996
1.095692,0.022125,-0.028000,-0.993423
1.095703,0.022522,-0.027588,-0.993851
1.095713,0.022873,-0.027115,-0.994232
1.095723,0.023178,-0.026642,-0.994583
1.095733,0.023392,-0.026184,-0.994873
1.105572,0.023529,-0.025772,-0.995071
1.105617,0.023560,-0.025406,-0.995148
1.105628,0.023483,-0.025101,-0.995087
1.105638,0.023300,-0.024887,-0.994888
1.105648,0.023041,-0.024765,-0.994537
1.105658,0.022705,-0.024765,-0.994080
1.105667,0.022339,-0.024872,-0.993576
1.105677,0.021973,-0.025085,-0.993057
1.115552,0.021622,-0.025360,-0.992584
1.115598,0.021317,-0.025696,-0.992203
1.115609,0.021103,-0.026047,-0.991959
1.115619,0.021011,-0.026367,-0.991867
1.115628,0.021042,-0.026642,-0.991913
1.115640,0.021194,-0.026825,-0.992096
1.115650,0.021469,-0.026932,-0.992386
1.115660,0.021820,-0.026978,-0.992752
1.125549,0.022217,-0.026993,-0.993164
1.125592,0.022644,-0.026962,-0.993607
1.125605,0.023071,-0.026886,-0.994064
1.125616,0.023438,-0.026794,-0.994537
1.125627,0.023727,-0.026672,-0.994995
1.125637,0.023926,-0.026505,-0.995407
1.125646,0.024002,-0.026306,-0.995743
1.125655,0.023972,-0.026047,-0.995956
1.135566,0.023834,-0.025742,-0.996017
1.135596,0.023621,-0.025421,-0.995926
1.135608,0.023361,-0.025146,-0.995697
1.135619,0.023041,-0.024948,-0.995377
1.135629,0.022705,-0.024872,-0.995010
1.135638,0.022354,-0.024887,-0.994644
1.135648,0.022003,-0.024979,-0.994308
1.135657,0.021637,-0.025131,-0.994003
1.145531,0.021301,-0.025314,-0.993744
1.145562,0.020996,-0.025513,-0.993515
1.145573,0.020721,-0.025742,-0.993347
1.145583,0.020554,-0.025970,-0.993225
1.145593,0.020477,-0.026230,-0.993149
1.145602,0.020523,-0.026505,-0.993103
1.145611,0.020706,-0.026764,-0.993088
1.145620,0.020981,-0.026978,-0.993134
1.155528,0.021393,-0.027115,-0.993240
1.155567,0.021881,-0.027145,-0.993439
1.155580,0.022446,-0.027039,-0.993729
1.155591,0.023010,-0.026810,-0.994080
1.155601,0.023575,-0.026489,-0.994492
1.155612,0.024078,-0.026123,-0.994919
1.155621,0.024475,-0.025757,-0.995300
1.155632,0.024734,-0.025467,-0.995605
1.165504,0.024826,-0.025253,-0.995834
1.165528,0.024780,-0.025177,-0.995926
1.165538,0.024597,-0.025253,-0.995850
1.165551,0.024277,-0.025452,-0.995605
1.165561,0.023895,-0.025726,-0.995209
1.165571,0.023468,-0.026047,-0.994705
1.165580,0.023056,-0.026398,-0.994186
1.165589,0.022675,-0.026733,-0.993713
1.175522,0.022354,-0.027054,-0.993332
1.175556,0.022095,-0.027359,-0.993073
1.175568,0.021942,-0.027618,-0.992950
1.175578,0.021881,-0.027817,-0.992950
1.175588,0.021912,-0.027954,-0.993057
1.175597,0.022018,-0.027985,-0.993256
1.175606,0.022202,-0.027924,-0.993500
1.175615,0.022446,-0.027771,-0.993774
1.185489,0.022751,-0.027527,-0.994049
1.186000,0.023071,-0.027237,-0.994308
1.186068,0.023392,-0.026901,-0.994522
1.186116,0.023666,-0.026596,-0.994659
1.186152,0.023865,-0.026321,-0.994690
1.186184,0.024002,-0.026123,-0.994614
1.186212,0.024017,-0.026001,-0.994461
1.186241,0.023941,-0.025940,-0.994247
1.195858,0.023743,-0.025940,-0.994019
1.196045,0.023483,-0.025955,-0.993790
1.196082,0.023148,-0.026016,-0.993591
1.196130,0.022797,-0.026123,-0.993408
1.196161,0.022461,-0.026276,-0.993286
1.196189,0.022156,-0.026489,-0.993210
1.196218,0.021896,-0.026733,-0.993179
1.196247,0.021744,-0.027008,-0.993225
1.205509,0.021667,-0.027298,-0.993362
1.205596,0.021698,-0.027573,-0.993561
1.205623,0.021835,-0.027786,-0.993790
1.205648,0.022079,-0.027908,-0.994064
1.205672,0.022415,-0.027908,-0.994339
1.205695,0.022812,-0.027817,-0.994583
1.205718,0.023254,-0.027618,-0.994812
1.205742,0.023697,-0.027359,-0.995010
1.215511,0.024094,-0.027069,-0.995163
1.215613,0.024414,-0.026779,-0.995255
1.215643,0.024612,-0.026535,-0.995270
1.215705,0.024689,-0.026352,-0.995239
1.215731,0.024628,-0.026260,-0.995132
1.215755,0.024460,-0.026230,-0.994965
1.215779,0.024200,-0.026260,-0.994736
1.215803,0.023911,-0.026352,-0.994476
1.225484,0.023590,-0.026489,-0.994171
1.225600,0.023285,-0.026642,-0.993835
1.225634,0.022995,-0.026779,-0.993484
1.225664,0.022751,-0.026932,-0.993134
1.225693,0.022537,-0.027054,-0.992813
1.225722,0.022385,-0.027161,-0.992569
1.225750,0.022308,-0.027252,-0.992401
1.225779,0.022324,-0.027298,-0.992325
1.235493,0.022415,-0.027298,-0.992340
1.235639,0.022598,-0.027222,-0.992447
1.235684,0.022858,-0.027069,-0.992661
1.235724,0.023163,-0.026871,-0.992920
1.235762,0.023483,-0.026657,-0.993240
1.235798,0.023773,-0.026459,-0.993561
1.235835,0.024002,-0.026306,-0.993866
1.235871,0.024170,-0.026230,-0.994141
1.245443,0.024261,-0.026199,-0.994339
1.245592,0.024261,-0.026230,-0.994507
1.245689,0.024185,-0.026291,-0.994598
1.245722,0.024033,-0.026352,-0.994629
1.245754,0.023819,-0.026443,-0.994568
1.245782,0.023560,-0.026520,-0.994446
1.245822,0.023270,-0.026627,-0.994232
1.245850,0.022980,-0.026733,-0.993958
1.255430,0.022690,-0.026901,-0.993652
1.255570,0.022415,-0.027100,-0.993332
1.255629,0.022186,-0.027344,-0.993057
1.255673,0.022018,-0.027573,-0.992844
1.255802,0.021957,-0.027802,-0.992722
1.255835,0.021973,-0.027954,-0.992722
1.255866,0.022064,-0.028030,-0.992828
1.255897,0.022186,-0.028015,-0.993011
1.265466,0.022324,-0.027908,-0.993256
1.265648,0.022446,-0.027710,-0.993515
1.265716,0.022552,-0.027481,-0.993774
1.265768,0.022629,-0.027237,-0.993988
1.265781,0.022675,-0.027023,-0.994156
1.265792,0.022705,-0.026886,-0.994247
1.265802,0.022720,-0.026794,-0.994293
1.265813,0.022736,-0.026764,-0.994308
1.275361,0.022736,-0.026764,-0.994278
1.275413,0.022720,-0.026825,-0.994217
1.275427,0.022675,-0.026901,-0.994156
1.275438,0.022614,-0.027008,-0.994080
1.275448,0.022522,-0.027100,-0.993988
1.275458,0.022430,-0.027191,-0.993896
1.275467,0.022324,-0.027252,-0.993805
1.275477,0.022217,-0.027298,-0.993744
1.285410,0.022125,-0.027298,-0.993698
1.285547,0.022064,-0.027237,-0.993652
1.285583,0.022034,-0.027130,-0.993637
1.285610,0.022049,-0.026978,-0.993622
1.285647,0.022095,-0.026825,-0.993591
1.285672,0.022171,-0.026672,-0.993546
1.285697,0.022278,-0.026566,-0.993515
1.285722,0.022385,-0.026505,-0.993469
1.296998,0.022522,-0.026505,-0.993439
1.297161,0.022644,-0.026581,-0.993423
1.297236,0.022751,-0.026703,-0.993439
1.297334,0.022842,-0.026855,-0.993469
1.297391,0.022919,-0.026993,-0.993546
1.297456,0.023010,-0.027084,-0.993652
1.297489,0.023071,-0.027130,-0.993774
1.297522,0.023087,-0.027130,-0.993881
1.305387,0.023056,-0.027100,-0.993973
1.305484,0.022964,-0.027023,-0.994034
1.305514,0.022827,-0.026932,-0.994064
1.305540,0.022659,-0.026840,-0.994049
1.305565,0.022491,-0.026749,-0.994003
1.305589,0.022324,-0.026657,-0.993896
1.305613,0.022171,-0.026566,-0.993744
1.305639,0.022018,-0.026489,-0.993561
1.315725,0.021896,-0.026398,-0.993393
1.315851,0.021805,-0.026306,-0.993225
1.315883,0.021744,-0.026230,-0.993057
1.315913,0.021713,-0.026154,-0.992935
1.315953,0.021713,-0.026123,-0.992813
1.315981,0.021759,-0.026154,-0.992752
1.316009,0.021790,-0.026260,-0.992737
1.316049,0.021835,-0.026413,-0.992798
1.325431,0.021881,-0.026611,-0.992935
1.325494,0.021912,-0.026840,-0.993164
1.325509,0.021942,-0.027100,-0.993439
1.325521,0.021988,-0.027359,-0.993729
1.325533,0.022049,-0.027618,-0.994003
1.325544,0.022156,-0.027878,-0.994217
1.325555,0.022324,-0.028137,-0.994385
1.325565,0.022507,-0.028320,-0.994461
1.335358,0.022705,-0.028427,-0.994507
1.335842,0.022903,-0.028442,-0.994522
1.335885,0.023102,-0.028351,-0.994537
1.335912,0.023285,-0.028152,-0.994553
1.335940,0.023468,-0.027878,-0.994568
1.335964,0.023590,-0.027573,-0.994583
1.335989,0.023636,-0.027252,-0.994598
1.336012,0.023605,-0.026962,-0.994614
1.345423,0.023514,-0.026733,-0.994614
1.345577,0.023376,-0.026550,-0.994583
1.345611,0.023209,-0.026428,-0.994553
1.345637,0.023056,-0.026367,-0.994507
1.345663,0.022964,-0.026382,-0.994476
1.345688,0.022919,-0.026428,-0.994431
1.345713,0.022934,-0.026520,-0.994415
1.345766,0.022964,-0.026627,-0.994385
1.355509,0.023010,-0.026749,-0.994370
1.355601,0.023056,-0.026886,-0.994370
1.355631,0.023102,-0.027023,-0.994339
1.355657,0.023148,-0.027161,-0.994324
1.355680,0.023209,-0.027298,-0.994324
1.355713,0.023300,-0.027435,-0.994354
1.355738,0.023407,-0.027557,-0.994415
1.355763,0.023514,-0.027664,-0.994476
1.365364,0.023575,-0.027740,-0.994537
1.365503,0.023590,-0.027786,-0.994629
1.365545,0.023529,-0.027802,-0.994690
1.365578,0.023392,-0.027817,-0.994720
1.365613,0.023178,-0.027817,-0.994705
1.365645,0.022919,-0.027817,-0.994614
1.365682,0.022644,-0.027817,-0.994446
1.365735,0.022415,-0.027817,-0.994232
1.375309,0.022232,-0.027786,-0.993988
1.375429,0.022095,-0.027710,-0.993744
1.375472,0.021988,-0.027603,-0.993530
1.375511,0.021896,-0.027435,-0.993378
1.375549,0.021835,-0.027252,-0.993256
1.375586,0.021774,-0.027069,-0.993164
1.375623,0.021713,-0.026917,-0.993118
1.375822,0.021652,-0.026810,-0.993103
1.385295,0.021622,-0.026764,-0.993103
1.385402,0.021622,-0.026733,-0.993134
1.385431,0.021667,-0.026733,-0.993179
1.385456,0.021759,-0.026749,-0.993271
1.385490,0.021881,-0.026733,-0.993347
1.385870,0.022064,-0.026688,-0.993408
1.385904,0.022263,-0.026611,-0.993408
1.385930,0.022461,-0.026535,-0.993393
1.395730,0.022659,-0.026443,-0.993347
1.395862,0.022842,-0.026398,-0.993301
1.395906,0.023010,-0.026398,-0.993286
1.396161,0.023163,-0.026443,-0.993332
1.396212,0.023270,-0.026550,-0.993423
1.396253,0.023361,-0.026718,-0.993591
1.396293,0.023422,-0.026901,-0.993805
1.396329,0.023438,-0.027100,-0.994049
1.405277,0.023438,-0.027283,-0.994293
1.405374,0.023392,-0.027466,-0.994522
1.405411,0.023315,-0.027618,-0.994720
1.405444,0.023193,-0.027756,-0.994888
1.405473,0.023041,-0.027908,-0.994995
1.405501,0.022888,-0.028061,-0.995056
1.405530,0.022720,-0.028198,-0.995026
1.405570,0.022552,-0.028275,-0.994949
1.415306,0.022385,-0.028244,-0.994812
1.415427,0.022217,-0.028061,-0.994675
1.415464,0.022018,-0.027710,-0.994522
1.415501,0.021835,-0.027206,-0.994354
1.415531,0.021637,-0.026627,-0.994186
1.415571,0.021454,-0.026001,-0.994019
1.415605,0.021301,-0.025391,-0.993881
1.415635,0.021210,-0.024872,-0.993774
1.425246,0.021179,-0.024460,-0.993729
1.425362,0.021240,-0.024155,-0.993713
1.425401,0.021362,-0.023956,-0.993698
1.425437,0.021561,-0.023834,-0.993683
1.425480,0.021790,-0.023819,-0.993668
1.425513,0.022034,-0.023880,-0.993668
1.425542,0.022232,-0.024078,-0.993652
1.425576,0.022354,-0.024414,-0.993652
1.435267,0.022430,-0.024887,-0.993683
1.435393,0.022430,-0.025467,-0.993759
1.435440,0.022430,-0.026123,-0.993866
1.435477,0.022430,-0.026779,-0.994019
1.435527,0.022476,-0.027405,-0.994186
1.435564,0.022598,-0.027939,-0.994354
1.435785,0.022720,-0.028381,-0.994522
1.435832,0.022858,-0.028717,-0.994690
1.445373,0.022964,-0.028946,-0.994858
1.446038,0.023026,-0.029053,-0.995010
1.446087,0.023056,-0.029022,-0.995178
1.446253,0.023026,-0.028900,-0.995316
1.446293,0.022980,-0.028656,-0.995422
1.446324,0.022903,-0.028336,-0.995468
1.446365,0.022858,-0.027939,-0.995468
1.446405,0.022842,-0.027512,-0.995377
1.455275,0.022858,-0.027054,-0.995239
1.455396,0.022903,-0.026642,-0.995056
1.455442,0.022934,-0.026276,-0.994858
1.455484,0.022949,-0.025986,-0.994644
1.455525,0.022934,-0.025787,-0.994431
1.455566,0.022858,-0.025681,-0.994217
1.455603,0.022751,-0.025681,-0.994003
1.455648,0.022614,-0.025757,-0.993790
1.465242,0.022461,-0.025894,-0.993607
1.465374,0.022324,-0.026093,-0.993423
1.465420,0.022232,-0.026291,-0.993256
1.465462,0.022171,-0.026505,-0.993149
1.465504,0.022171,-0.026733,-0.993103
1.465543,0.022247,-0.026993,-0.993118
1.465582,0.022354,-0.027267,-0.993210
1.465618,0.022491,-0.027557,-0.993332
1.475244,0.022659,-0.027832,-0.993500
1.475360,0.022812,-0.028076,-0.993668
1.475404,0.022949,-0.028275,-0.993866
1.475442,0.023087,-0.028427,-0.994064
1.475479,0.023193,-0.028519,-0.994263
1.475521,0.023285,-0.028549,-0.994476
1.475564,0.023331,-0.028503,-0.994675
1.475606,0.023331,-0.028397,-0.994812
1.485228,0.023254,-0.028229,-0.994888
